,index,date,time,open,high,low,close,id
151980,BANKNIFTY,20140724,11:00,15492.2,15495.95,15491.1,15495.0,2014JULYBNF.txt
152040,BANKNIFTY,20140724,12:00,15503.0,15504.35,15500.5,15500.5,2014JULYBNF.txt
152100,BANKNIFTY,20140724,13:00,15465.8,15471.55,15465.8,15467.6,2014JULYBNF.txt
152160,BANKNIFTY,20140724,14:00,15465.1,15466.7,15464.15,15465.45,2014JULYBNF.txt
152220,BANKNIFTY,20140724,15:00,15529.45,15532.4,15529.1,15530.2,2014JULYBNF.txt
152250,BANKNIFTY,20140724,15:30,15520.7,15523.85,15515.8,15523.55,2014JULYBNF.txt
152251,BANKNIFTY,20140725,09:16,15506.7,15535.5,15498.7,15535.5,2014JULYBNF.txt
152295,BANKNIFTY,20140725,10:00,15514.35,15516.5,15512.85,15515.55,2014JULYBNF.txt
152355,BANKNIFTY,20140725,11:00,15474.7,15484.25,15474.7,15480.6,2014JULYBNF.txt
152415,BANKNIFTY,20140725,12:00,15449.8,15452.2,15447.2,15452.2,2014JULYBNF.txt
152475,BANKNIFTY,20140725,13:00,15317.5,15322.35,15308.75,15310.0,2014JULYBNF.txt
152535,BANKNIFTY,20140725,14:00,15338.8,15341.05,15328.5,15331.9,2014JULYBNF.txt
152595,BANKNIFTY,20140725,15:00,15302.35,15302.35,15296.45,15297.1,2014JULYBNF.txt
152625,BANKNIFTY,20140725,15:30,15321.85,15328.25,15317.05,15321.4,2014JULYBNF.txt
152626,BANKNIFTY,20140728,09:16,15375.4,15385.65,15361.65,15361.65,2014JULYBNF.txt
152670,BANKNIFTY,20140728,10:00,15355.35,15357.2,15350.85,15357.2,2014JULYBNF.txt
152730,BANKNIFTY,20140728,11:00,15322.2,15322.2,15314.0,15314.0,2014JULYBNF.txt
152790,BANKNIFTY,20140728,12:00,15300.4,15302.25,15299.3,15300.05,2014JULYBNF.txt
152850,BANKNIFTY,20140728,13:00,15249.8,15250.0,15246.2,15250.0,2014JULYBNF.txt
152910,BANKNIFTY,20140728,14:00,15244.3,15252.65,15243.45,15252.65,2014JULYBNF.txt
152970,BANKNIFTY,20140728,15:00,15180.95,15180.95,15174.65,15176.5,2014JULYBNF.txt
153000,BANKNIFTY,20140728,15:30,15226.85,15232.4,15224.5,15228.7,2014JULYBNF.txt
153001,BANKNIFTY,20140730,09:16,15256.25,15256.25,15209.05,15209.05,2014JULYBNF.txt
153045,BANKNIFTY,20140730,10:00,15214.1,15215.65,15203.45,15203.45,2014JULYBNF.txt
153105,BANKNIFTY,20140730,11:00,15255.35,15257.65,15252.1,15252.85,2014JULYBNF.txt
153165,BANKNIFTY,20140730,12:00,15255.95,15258.45,15253.05,15257.65,2014JULYBNF.txt
153225,BANKNIFTY,20140730,13:00,15239.8,15239.8,15235.8,15236.1,2014JULYBNF.txt
153285,BANKNIFTY,20140730,14:00,15341.45,15352.0,15338.3,15352.0,2014JULYBNF.txt
153345,BANKNIFTY,20140730,15:00,15455.7,15466.35,15453.8,15463.6,2014JULYBNF.txt
153375,BANKNIFTY,20140730,15:30,15456.1,15457.5,15445.5,15450.7,2014JULYBNF.txt
153376,BANKNIFTY,20140731,09:16,15439.2,15442.15,15408.65,15408.65,2014JULYBNF.txt
153420,BANKNIFTY,20140731,10:00,15411.75,15411.9,15407.85,15407.85,2014JULYBNF.txt
153480,BANKNIFTY,20140731,11:00,15477.35,15481.35,15477.35,15478.2,2014JULYBNF.txt
153540,BANKNIFTY,20140731,12:00,15486.75,15486.75,15484.4,15486.15,2014JULYBNF.txt
153600,BANKNIFTY,20140731,13:00,15451.35,15459.7,15444.35,15444.75,2014JULYBNF.txt
153660,BANKNIFTY,20140731,14:00,15410.8,15412.85,15405.7,15410.35,2014JULYBNF.txt
153720,BANKNIFTY,20140731,15:00,15343.65,15349.5,15343.1,15348.15,2014JULYBNF.txt
153750,BANKNIFTY,20140731,15:30,15237.25,15249.5,15233.0,15249.5,2014JULYBNF.txt
153751,BANKNIFTY,20140602,09:16,14823.55,14823.55,14797.4,14815.1,2014JUNEBNF.txt
153795,BANKNIFTY,20140602,10:00,14914.8,14917.75,14899.4,14905.05,2014JUNEBNF.txt
153855,BANKNIFTY,20140602,11:00,14900.5,14900.5,14893.25,14895.0,2014JUNEBNF.txt
153915,BANKNIFTY,20140602,12:00,15100.4,15115.7,15099.25,15115.7,2014JUNEBNF.txt
153975,BANKNIFTY,20140602,13:00,15177.95,15180.6,15177.2,15177.8,2014JUNEBNF.txt
154035,BANKNIFTY,20140602,14:00,15221.55,15222.2,15220.0,15220.75,2014JUNEBNF.txt
154095,BANKNIFTY,20140602,15:00,15248.7,15255.45,15247.6,15253.85,2014JUNEBNF.txt
154125,BANKNIFTY,20140602,15:30,15261.5,15272.75,15259.25,15267.2,2014JUNEBNF.txt
154126,BANKNIFTY,20140603,09:16,15352.35,15352.35,15309.4,15309.4,2014JUNEBNF.txt
154170,BANKNIFTY,20140603,10:00,15233.65,15239.75,15233.65,15237.9,2014JUNEBNF.txt
154230,BANKNIFTY,20140603,11:00,15204.45,15232.8,15204.45,15232.8,2014JUNEBNF.txt
154290,BANKNIFTY,20140603,12:00,15278.9,15285.65,15277.25,15285.5,2014JUNEBNF.txt
154350,BANKNIFTY,20140603,13:00,15285.25,15288.5,15278.85,15288.5,2014JUNEBNF.txt
154410,BANKNIFTY,20140603,14:00,15319.25,15321.8,15317.85,15321.5,2014JUNEBNF.txt
154470,BANKNIFTY,20140603,15:00,15273.4,15273.4,15259.2,15259.2,2014JUNEBNF.txt
154500,BANKNIFTY,20140603,15:30,15252.35,15252.35,15244.8,15247.3,2014JUNEBNF.txt
154501,BANKNIFTY,20140604,09:16,15214.05,15223.7,15171.15,15186.1,2014JUNEBNF.txt
154545,BANKNIFTY,20140604,10:00,15255.35,15269.1,15255.35,15265.6,2014JUNEBNF.txt
154605,BANKNIFTY,20140604,11:00,15343.35,15346.95,15343.35,15344.4,2014JUNEBNF.txt
154665,BANKNIFTY,20140604,12:00,15384.35,15384.35,15375.05,15381.55,2014JUNEBNF.txt
154725,BANKNIFTY,20140604,13:00,15338.05,15342.3,15335.5,15342.3,2014JUNEBNF.txt
154785,BANKNIFTY,20140604,14:00,15331.0,15333.15,15325.2,15325.2,2014JUNEBNF.txt
154845,BANKNIFTY,20140604,15:00,15325.15,15332.3,15325.0,15325.35,2014JUNEBNF.txt
154875,BANKNIFTY,20140604,15:30,15332.7,15349.6,15332.7,15345.65,2014JUNEBNF.txt
154876,BANKNIFTY,20140605,09:16,15257.15,15265.3,15229.15,15238.05,2014JUNEBNF.txt
154920,BANKNIFTY,20140605,10:00,15193.55,15203.1,15193.55,15203.05,2014JUNEBNF.txt
154980,BANKNIFTY,20140605,11:00,15228.45,15236.5,15226.35,15226.35,2014JUNEBNF.txt
155040,BANKNIFTY,20140605,12:00,15251.4,15257.25,15251.4,15257.25,2014JUNEBNF.txt
155100,BANKNIFTY,20140605,13:00,15296.1,15297.1,15293.05,15294.2,2014JUNEBNF.txt
155160,BANKNIFTY,20140605,14:00,15327.3,15327.3,15320.7,15321.9,2014JUNEBNF.txt
155220,BANKNIFTY,20140605,15:00,15277.4,15277.4,15259.55,15268.75,2014JUNEBNF.txt
155250,BANKNIFTY,20140605,15:30,15283.0,15284.55,15270.25,15279.8,2014JUNEBNF.txt
155251,BANKNIFTY,20140606,09:16,15388.7,15388.7,15357.9,15365.3,2014JUNEBNF.txt
155295,BANKNIFTY,20140606,10:00,15352.25,15354.4,15349.75,15349.75,2014JUNEBNF.txt
155355,BANKNIFTY,20140606,11:00,15516.0,15516.95,15507.0,15507.0,2014JUNEBNF.txt
155415,BANKNIFTY,20140606,12:00,15474.1,15476.05,15469.9,15471.15,2014JUNEBNF.txt
155475,BANKNIFTY,20140606,13:00,15493.4,15495.45,15482.45,15482.45,2014JUNEBNF.txt
155535,BANKNIFTY,20140606,14:00,15485.0,15488.6,15481.3,15483.8,2014JUNEBNF.txt
155595,BANKNIFTY,20140606,15:00,15558.5,15563.3,15557.45,15560.5,2014JUNEBNF.txt
155625,BANKNIFTY,20140606,15:30,15534.4,15544.6,15530.4,15530.4,2014JUNEBNF.txt
155626,BANKNIFTY,20140609,09:16,15614.1,15629.15,15614.1,15614.95,2014JUNEBNF.txt
155670,BANKNIFTY,20140609,10:00,15690.6,15699.9,15690.6,15699.9,2014JUNEBNF.txt
155730,BANKNIFTY,20140609,11:00,15692.0,15693.4,15688.85,15692.1,2014JUNEBNF.txt
155790,BANKNIFTY,20140609,12:00,15602.6,15614.55,15602.6,15614.55,2014JUNEBNF.txt
155850,BANKNIFTY,20140609,13:00,15592.95,15595.9,15586.15,15586.15,2014JUNEBNF.txt
155910,BANKNIFTY,20140609,14:00,15615.0,15626.35,15614.45,15622.2,2014JUNEBNF.txt
155970,BANKNIFTY,20140609,15:00,15593.85,15609.3,15593.85,15609.2,2014JUNEBNF.txt
156000,BANKNIFTY,20140609,15:30,15532.5,15534.45,15527.75,15529.3,2014JUNEBNF.txt
156001,BANKNIFTY,20140610,09:16,15582.85,15582.85,15509.2,15509.2,2014JUNEBNF.txt
156045,BANKNIFTY,20140610,10:00,15398.95,15398.95,15368.15,15376.4,2014JUNEBNF.txt
156105,BANKNIFTY,20140610,11:00,15370.85,15375.8,15367.25,15375.8,2014JUNEBNF.txt
156165,BANKNIFTY,20140610,12:00,15379.85,15386.45,15378.8,15385.95,2014JUNEBNF.txt
156225,BANKNIFTY,20140610,13:00,15396.75,15398.55,15392.15,15393.95,2014JUNEBNF.txt
156285,BANKNIFTY,20140610,14:00,15399.4,15406.1,15399.4,15405.8,2014JUNEBNF.txt
156345,BANKNIFTY,20140610,15:00,15398.2,15400.8,15394.75,15396.15,2014JUNEBNF.txt
156375,BANKNIFTY,20140610,15:30,15413.3,15420.9,15410.95,15417.1,2014JUNEBNF.txt
156376,BANKNIFTY,20140611,09:16,15456.3,15456.3,15389.45,15389.45,2014JUNEBNF.txt
156420,BANKNIFTY,20140611,10:00,15446.8,15447.35,15440.95,15444.1,2014JUNEBNF.txt
156480,BANKNIFTY,20140611,11:00,15622.95,15628.7,15622.95,15628.7,2014JUNEBNF.txt
156540,BANKNIFTY,20140611,12:00,15535.65,15540.85,15535.65,15540.85,2014JUNEBNF.txt
156600,BANKNIFTY,20140611,13:00,15513.85,15513.85,15510.0,15511.4,2014JUNEBNF.txt
156660,BANKNIFTY,20140611,14:00,15443.2,15464.05,15443.2,15461.8,2014JUNEBNF.txt
156720,BANKNIFTY,20140611,15:00,15446.05,15449.05,15427.95,15441.75,2014JUNEBNF.txt
156750,BANKNIFTY,20140611,15:30,15394.4,15406.2,15394.4,15406.2,2014JUNEBNF.txt
156751,BANKNIFTY,20140612,09:16,15417.7,15417.7,15362.4,15377.05,2014JUNEBNF.txt
156795,BANKNIFTY,20140612,10:00,15390.35,15398.5,15379.85,15396.6,2014JUNEBNF.txt
156855,BANKNIFTY,20140612,11:00,15437.2,15446.65,15431.2,15445.25,2014JUNEBNF.txt
156915,BANKNIFTY,20140612,12:00,15412.5,15413.95,15410.8,15412.3,2014JUNEBNF.txt
156975,BANKNIFTY,20140612,13:00,15457.75,15460.6,15456.9,15459.65,2014JUNEBNF.txt
157035,BANKNIFTY,20140612,14:00,15443.0,15451.2,15442.4,15449.95,2014JUNEBNF.txt
157095,BANKNIFTY,20140612,15:00,15436.3,15443.1,15433.65,15435.0,2014JUNEBNF.txt
157125,BANKNIFTY,20140612,15:30,15486.15,15490.65,15475.75,15475.75,2014JUNEBNF.txt
157126,BANKNIFTY,20140613,09:16,15525.7,15545.9,15523.55,15523.55,2014JUNEBNF.txt
157170,BANKNIFTY,20140613,10:00,15583.1,15585.05,15577.4,15577.5,2014JUNEBNF.txt
157230,BANKNIFTY,20140613,11:00,15577.2,15579.35,15576.25,15579.35,2014JUNEBNF.txt
157290,BANKNIFTY,20140613,12:00,15478.05,15478.05,15468.4,15468.4,2014JUNEBNF.txt
157350,BANKNIFTY,20140613,13:00,15317.75,15330.95,15317.75,15325.95,2014JUNEBNF.txt
157410,BANKNIFTY,20140613,14:00,15194.2,15207.95,15187.3,15206.0,2014JUNEBNF.txt
157470,BANKNIFTY,20140613,15:00,15120.45,15120.45,15099.5,15099.5,2014JUNEBNF.txt
157500,BANKNIFTY,20140613,15:30,15096.6,15096.6,15088.55,15090.95,2014JUNEBNF.txt
157501,BANKNIFTY,20140616,09:16,15046.8,15051.5,15038.4,15041.7,2014JUNEBNF.txt
157545,BANKNIFTY,20140616,10:00,14896.65,14904.55,14893.15,14903.45,2014JUNEBNF.txt
157605,BANKNIFTY,20140616,11:00,14987.65,14989.95,14981.75,14988.55,2014JUNEBNF.txt
157665,BANKNIFTY,20140616,12:00,15026.8,15026.8,15023.8,15024.4,2014JUNEBNF.txt
157725,BANKNIFTY,20140616,13:00,14944.0,14944.0,14930.95,14930.95,2014JUNEBNF.txt
157785,BANKNIFTY,20140616,14:00,14979.95,14981.3,14975.0,14977.85,2014JUNEBNF.txt
157845,BANKNIFTY,20140616,15:00,15027.35,15028.8,15018.9,15024.0,2014JUNEBNF.txt
157875,BANKNIFTY,20140616,15:30,15027.45,15027.45,15018.3,15018.3,2014JUNEBNF.txt
157876,BANKNIFTY,20140617,09:16,14978.85,14978.85,14946.9,14952.45,2014JUNEBNF.txt
157920,BANKNIFTY,20140617,10:00,15069.8,15069.8,15064.55,15064.7,2014JUNEBNF.txt
157980,BANKNIFTY,20140617,11:00,15018.5,15021.9,15014.9,15015.1,2014JUNEBNF.txt
158040,BANKNIFTY,20140617,12:00,15022.1,15024.65,15020.75,15024.65,2014JUNEBNF.txt
158100,BANKNIFTY,20140617,13:00,14987.4,14994.25,14986.9,14994.25,2014JUNEBNF.txt
158160,BANKNIFTY,20140617,14:00,15034.95,15042.05,15033.75,15042.05,2014JUNEBNF.txt
158220,BANKNIFTY,20140617,15:00,15346.9,15352.1,15342.1,15352.1,2014JUNEBNF.txt
158250,BANKNIFTY,20140617,15:30,15389.35,15393.75,15385.4,15390.3,2014JUNEBNF.txt
158251,BANKNIFTY,20140618,09:16,15371.3,15381.3,15359.05,15359.75,2014JUNEBNF.txt
158295,BANKNIFTY,20140618,10:00,15391.05,15402.05,15388.95,15402.05,2014JUNEBNF.txt
158355,BANKNIFTY,20140618,11:00,15408.9,15417.2,15408.9,15416.65,2014JUNEBNF.txt
158415,BANKNIFTY,20140618,12:00,15411.45,15415.0,15410.65,15415.0,2014JUNEBNF.txt
158475,BANKNIFTY,20140618,13:00,15224.0,15224.0,15203.05,15203.05,2014JUNEBNF.txt
158535,BANKNIFTY,20140618,14:00,15218.45,15218.45,15197.45,15197.45,2014JUNEBNF.txt
158595,BANKNIFTY,20140618,15:00,15325.7,15333.35,15325.7,15329.75,2014JUNEBNF.txt
158625,BANKNIFTY,20140618,15:30,15191.85,15199.4,15189.85,15189.85,2014JUNEBNF.txt
158626,BANKNIFTY,20140619,09:16,15301.65,15314.35,15300.85,15312.6,2014JUNEBNF.txt
158670,BANKNIFTY,20140619,10:00,15166.9,15187.25,15166.9,15187.25,2014JUNEBNF.txt
158730,BANKNIFTY,20140619,11:00,15154.5,15156.5,15152.1,15156.4,2014JUNEBNF.txt
158790,BANKNIFTY,20140619,12:00,15127.75,15138.95,15127.75,15129.95,2014JUNEBNF.txt
158850,BANKNIFTY,20140619,13:00,15087.7,15087.7,15075.55,15075.55,2014JUNEBNF.txt
158910,BANKNIFTY,20140619,14:00,15108.2,15127.05,15108.2,15122.25,2014JUNEBNF.txt
158970,BANKNIFTY,20140619,15:00,15099.9,15106.25,15096.65,15096.65,2014JUNEBNF.txt
159000,BANKNIFTY,20140619,15:30,15067.4,15078.2,15066.6,15077.7,2014JUNEBNF.txt
159001,BANKNIFTY,20140620,09:16,15111.7,15111.7,15061.65,15076.75,2014JUNEBNF.txt
159045,BANKNIFTY,20140620,10:00,15106.7,15107.15,15105.35,15107.15,2014JUNEBNF.txt
159105,BANKNIFTY,20140620,11:00,15092.75,15095.3,15091.2,15091.2,2014JUNEBNF.txt
159165,BANKNIFTY,20140620,12:00,15153.25,15160.9,15152.8,15160.9,2014JUNEBNF.txt
159225,BANKNIFTY,20140620,13:00,15119.1,15121.2,15110.2,15121.2,2014JUNEBNF.txt
159285,BANKNIFTY,20140620,14:00,15079.65,15082.85,15076.8,15082.85,2014JUNEBNF.txt
159345,BANKNIFTY,20140620,15:00,15024.7,15026.0,15018.7,15022.3,2014JUNEBNF.txt
159375,BANKNIFTY,20140620,15:30,15017.65,15022.2,15015.45,15022.2,2014JUNEBNF.txt
159376,BANKNIFTY,20140623,09:16,15007.25,15040.05,15007.25,15031.7,2014JUNEBNF.txt
159420,BANKNIFTY,20140623,10:00,15057.15,15059.0,15053.65,15053.85,2014JUNEBNF.txt
159480,BANKNIFTY,20140623,11:00,15000.1,15003.9,14999.85,15003.65,2014JUNEBNF.txt
159540,BANKNIFTY,20140623,12:00,15084.4,15086.85,15079.9,15083.3,2014JUNEBNF.txt
159600,BANKNIFTY,20140623,13:00,15019.25,15023.1,15017.7,15023.0,2014JUNEBNF.txt
159660,BANKNIFTY,20140623,14:00,15053.2,15053.2,15041.65,15045.9,2014JUNEBNF.txt
159720,BANKNIFTY,20140623,15:00,14992.45,15002.35,14992.45,15002.35,2014JUNEBNF.txt
159750,BANKNIFTY,20140623,15:30,15084.0,15091.25,15076.25,15091.25,2014JUNEBNF.txt
159751,BANKNIFTY,20140624,09:16,15156.9,15172.7,15156.6,15166.85,2014JUNEBNF.txt
159795,BANKNIFTY,20140624,10:00,15263.05,15267.0,15262.95,15265.05,2014JUNEBNF.txt
159855,BANKNIFTY,20140624,11:00,15293.4,15294.8,15291.1,15291.1,2014JUNEBNF.txt
159915,BANKNIFTY,20140624,12:00,15282.85,15286.6,15281.9,15283.3,2014JUNEBNF.txt
159975,BANKNIFTY,20140624,13:00,15288.2,15288.65,15278.7,15284.2,2014JUNEBNF.txt
160035,BANKNIFTY,20140624,14:00,15331.7,15334.0,15329.45,15330.9,2014JUNEBNF.txt
160095,BANKNIFTY,20140624,15:00,15231.1,15239.0,15230.05,15239.0,2014JUNEBNF.txt
160125,BANKNIFTY,20140624,15:30,15321.2,15321.2,15306.75,15307.0,2014JUNEBNF.txt
160126,BANKNIFTY,20140625,09:16,15305.6,15305.6,15277.65,15280.0,2014JUNEBNF.txt
160170,BANKNIFTY,20140625,10:00,15288.1,15295.8,15288.1,15295.6,2014JUNEBNF.txt
160230,BANKNIFTY,20140625,11:00,15264.5,15271.05,15264.5,15267.8,2014JUNEBNF.txt
160290,BANKNIFTY,20140625,12:00,15253.25,15254.5,15251.75,15251.75,2014JUNEBNF.txt
160350,BANKNIFTY,20140625,13:00,15245.05,15251.35,15245.05,15250.85,2014JUNEBNF.txt
160410,BANKNIFTY,20140625,14:00,15280.4,15280.4,15274.15,15278.1,2014JUNEBNF.txt
160470,BANKNIFTY,20140625,15:00,15253.0,15253.0,15247.75,15250.25,2014JUNEBNF.txt
160500,BANKNIFTY,20140625,15:30,15231.85,15231.85,15223.45,15229.8,2014JUNEBNF.txt
160501,BANKNIFTY,20140626,09:16,15238.65,15260.6,15224.9,15253.9,2014JUNEBNF.txt
160545,BANKNIFTY,20140626,10:00,15229.55,15242.8,15229.55,15241.1,2014JUNEBNF.txt
160605,BANKNIFTY,20140626,11:00,15248.6,15251.8,15247.0,15251.8,2014JUNEBNF.txt
160665,BANKNIFTY,20140626,12:00,15179.9,15185.2,15177.6,15184.55,2014JUNEBNF.txt
160725,BANKNIFTY,20140626,13:00,15186.3,15186.3,15180.3,15182.9,2014JUNEBNF.txt
160785,BANKNIFTY,20140626,14:00,15183.1,15184.9,15180.55,15181.7,2014JUNEBNF.txt
160845,BANKNIFTY,20140626,15:00,15167.4,15167.4,15153.1,15153.1,2014JUNEBNF.txt
160875,BANKNIFTY,20140626,15:30,15064.2,15073.85,15057.3,15073.85,2014JUNEBNF.txt
160876,BANKNIFTY,20140627,09:16,15102.55,15115.65,15086.15,15086.15,2014JUNEBNF.txt
160920,BANKNIFTY,20140627,10:00,15082.95,15082.95,15079.5,15080.9,2014JUNEBNF.txt
160980,BANKNIFTY,20140627,11:00,15086.9,15090.9,15086.4,15088.1,2014JUNEBNF.txt
161040,BANKNIFTY,20140627,12:00,14995.3,14998.85,14995.3,14997.45,2014JUNEBNF.txt
161100,BANKNIFTY,20140627,13:00,14997.5,14999.0,14993.35,14993.35,2014JUNEBNF.txt
161160,BANKNIFTY,20140627,14:00,14976.9,14981.3,14976.2,14981.3,2014JUNEBNF.txt
161220,BANKNIFTY,20140627,15:00,14952.25,14964.5,14952.25,14959.55,2014JUNEBNF.txt
161250,BANKNIFTY,20140627,15:30,15009.9,15016.6,15008.25,15011.2,2014JUNEBNF.txt
161251,BANKNIFTY,20140630,09:16,15072.85,15109.15,15072.85,15105.05,2014JUNEBNF.txt
161295,BANKNIFTY,20140630,10:00,15245.0,15253.15,15237.95,15253.15,2014JUNEBNF.txt
161355,BANKNIFTY,20140630,11:00,15267.95,15274.55,15262.7,15273.65,2014JUNEBNF.txt
161415,BANKNIFTY,20140630,12:00,15294.7,15295.65,15286.3,15286.3,2014JUNEBNF.txt
161475,BANKNIFTY,20140630,13:00,15297.65,15301.6,15297.65,15301.05,2014JUNEBNF.txt
161535,BANKNIFTY,20140630,14:00,15284.0,15285.45,15282.3,15284.7,2014JUNEBNF.txt
161595,BANKNIFTY,20140630,15:00,15275.6,15276.9,15274.6,15274.6,2014JUNEBNF.txt
161625,BANKNIFTY,20140630,15:30,15216.25,15222.5,15216.25,15222.5,2014JUNEBNF.txt
161626,BANKNIFTY,20140303,09:16,10719.2,10719.2,10707.9,10714.15,2014MARCHBNF.txt
161670,BANKNIFTY,20140303,10:00,10736.7,10740.8,10734.65,10739.25,2014MARCHBNF.txt
161730,BANKNIFTY,20140303,11:00,10823.2,10823.2,10807.2,10812.3,2014MARCHBNF.txt
161790,BANKNIFTY,20140303,12:00,10802.95,10802.95,10789.3,10789.3,2014MARCHBNF.txt
161850,BANKNIFTY,20140303,13:00,10709.55,10710.55,10700.0,10700.0,2014MARCHBNF.txt
161910,BANKNIFTY,20140303,14:00,10648.8,10653.2,10648.3,10653.05,2014MARCHBNF.txt
161970,BANKNIFTY,20140303,15:00,10635.55,10635.85,10626.65,10628.6,2014MARCHBNF.txt
162000,BANKNIFTY,20140303,15:30,10644.8,10644.8,10637.65,10637.65,2014MARCHBNF.txt
162001,BANKNIFTY,20140304,09:16,10676.8,10697.2,10676.8,10697.2,2014MARCHBNF.txt
162045,BANKNIFTY,20140304,10:00,10692.65,10694.7,10692.35,10692.35,2014MARCHBNF.txt
162105,BANKNIFTY,20140304,11:00,10730.15,10736.55,10729.2,10736.55,2014MARCHBNF.txt
162165,BANKNIFTY,20140304,12:00,10797.3,10797.9,10795.95,10795.95,2014MARCHBNF.txt
162225,BANKNIFTY,20140304,13:00,10882.5,10882.5,10873.7,10873.9,2014MARCHBNF.txt
162285,BANKNIFTY,20140304,14:00,10865.45,10867.9,10861.25,10866.95,2014MARCHBNF.txt
162345,BANKNIFTY,20140304,15:00,10913.85,10917.8,10913.85,10916.75,2014MARCHBNF.txt
162375,BANKNIFTY,20140304,15:30,10925.2,10928.4,10923.25,10926.1,2014MARCHBNF.txt
162376,BANKNIFTY,20140305,09:16,10989.2,10992.15,10988.95,10990.0,2014MARCHBNF.txt
162420,BANKNIFTY,20140305,10:00,10942.05,10943.6,10937.3,10938.45,2014MARCHBNF.txt
162480,BANKNIFTY,20140305,11:00,10936.15,10936.3,10925.9,10926.75,2014MARCHBNF.txt
162540,BANKNIFTY,20140305,12:00,10937.55,10938.8,10931.75,10933.95,2014MARCHBNF.txt
162600,BANKNIFTY,20140305,13:00,11027.0,11030.3,11025.85,11029.15,2014MARCHBNF.txt
162660,BANKNIFTY,20140305,14:00,11074.55,11074.55,11064.35,11067.45,2014MARCHBNF.txt
162720,BANKNIFTY,20140305,15:00,11082.5,11088.2,11081.4,11082.3,2014MARCHBNF.txt
162750,BANKNIFTY,20140305,15:30,11080.7,11083.0,11076.85,11077.95,2014MARCHBNF.txt
162751,BANKNIFTY,20140306,09:16,11146.4,11155.3,11139.7,11152.4,2014MARCHBNF.txt
162795,BANKNIFTY,20140306,10:00,11169.2,11171.05,11167.7,11171.05,2014MARCHBNF.txt
162855,BANKNIFTY,20140306,11:00,11164.5,11164.5,11159.65,11161.4,2014MARCHBNF.txt
162915,BANKNIFTY,20140306,12:00,11159.5,11159.95,11156.7,11156.7,2014MARCHBNF.txt
162975,BANKNIFTY,20140306,13:00,11178.9,11181.2,11178.6,11178.85,2014MARCHBNF.txt
163035,BANKNIFTY,20140306,14:00,11267.95,11268.35,11266.15,11267.25,2014MARCHBNF.txt
163095,BANKNIFTY,20140306,15:00,11278.85,11279.85,11277.15,11278.1,2014MARCHBNF.txt
163125,BANKNIFTY,20140306,15:30,11264.75,11266.3,11256.05,11258.3,2014MARCHBNF.txt
163126,BANKNIFTY,20140307,09:16,11343.95,11347.8,11332.6,11335.1,2014MARCHBNF.txt
163170,BANKNIFTY,20140307,10:00,11519.15,11532.55,11518.0,11532.55,2014MARCHBNF.txt
163230,BANKNIFTY,20140307,11:00,11744.55,11744.55,11739.7,11740.45,2014MARCHBNF.txt
163290,BANKNIFTY,20140307,12:00,11834.55,11842.4,11822.45,11822.45,2014MARCHBNF.txt
163350,BANKNIFTY,20140307,13:00,11867.9,11867.9,11853.6,11856.5,2014MARCHBNF.txt
163410,BANKNIFTY,20140307,14:00,11855.45,11855.95,11844.45,11844.45,2014MARCHBNF.txt
163470,BANKNIFTY,20140307,15:00,11883.1,11884.65,11882.9,11884.65,2014MARCHBNF.txt
163500,BANKNIFTY,20140307,15:30,11886.6,11904.15,11885.55,11904.15,2014MARCHBNF.txt
163501,BANKNIFTY,20140310,09:16,11844.55,11926.35,11844.55,11926.35,2014MARCHBNF.txt
163545,BANKNIFTY,20140310,10:00,12016.0,12025.5,12016.0,12017.8,2014MARCHBNF.txt
163605,BANKNIFTY,20140310,11:00,11949.4,11950.45,11944.35,11944.9,2014MARCHBNF.txt
163665,BANKNIFTY,20140310,12:00,12048.0,12050.8,12047.4,12048.65,2014MARCHBNF.txt
163725,BANKNIFTY,20140310,13:00,12036.2,12041.15,12036.2,12038.7,2014MARCHBNF.txt
163785,BANKNIFTY,20140310,14:00,12058.9,12059.8,12055.2,12056.75,2014MARCHBNF.txt
163845,BANKNIFTY,20140310,15:00,12151.3,12153.45,12143.15,12143.15,2014MARCHBNF.txt
163875,BANKNIFTY,20140310,15:30,12111.6,12113.75,12104.55,12107.6,2014MARCHBNF.txt
163876,BANKNIFTY,20140311,09:16,12134.35,12188.5,12134.35,12185.5,2014MARCHBNF.txt
163920,BANKNIFTY,20140311,10:00,12186.1,12190.5,12182.85,12190.5,2014MARCHBNF.txt
163980,BANKNIFTY,20140311,11:00,12049.6,12053.45,12044.05,12045.3,2014MARCHBNF.txt
164040,BANKNIFTY,20140311,12:00,12114.85,12125.5,12112.05,12113.65,2014MARCHBNF.txt
164100,BANKNIFTY,20140311,13:00,12058.7,12059.65,12056.0,12059.55,2014MARCHBNF.txt
164160,BANKNIFTY,20140311,14:00,12062.55,12080.4,12062.05,12080.4,2014MARCHBNF.txt
164220,BANKNIFTY,20140311,15:00,12034.45,12047.4,12032.45,12040.1,2014MARCHBNF.txt
164250,BANKNIFTY,20140311,15:30,12072.6,12083.1,12072.6,12076.65,2014MARCHBNF.txt
164251,BANKNIFTY,20140312,09:16,12008.4,12049.25,12008.4,12043.85,2014MARCHBNF.txt
164295,BANKNIFTY,20140312,10:00,11899.35,11911.45,11895.65,11900.05,2014MARCHBNF.txt
